Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW,HomeTeamLP,AwayTeamLP,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
2012-02-04,Norwich,Bolton,2,0,H,32,28,39,47,32,20,0,1,-1,-1,-1,-1,-1,-1,-1,-1,24,21.0,14.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-7,-19,12,-1,7.0
2012-02-04,QPR,Wolves,1,2,A,24,25,39,43,21,21,1,0,-1,-1,-1,-1,-1,-1,-1,-1,24,21.0,15.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-15,-18,0,1,6.0
2012-02-04,Stoke,Sunderland,0,1,A,23,32,35,24,30,33,0,3,-1,-1,-1,-1,-1,-1,-1,-1,24,11.0,13.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-12,8,-3,-3,-2.0
2012-02-04,West Brom,Swansea,1,2,A,23,24,32,28,26,30,1,1,-1,-1,-1,-1,-1,-1,-1,-1,24,21.0,21.0,[0 1 1 1 1],[0 1 1 1 1],1,1,0,0,0,0,0,0,0,0,-9,-4,-4,0,0.0
2012-02-04,Wigan,Everton,1,1,D,20,23,48,26,16,30,0,3,-1,-1,-1,-1,-1,-1,-1,-1,24,16.0,8.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-28,-3,-14,-3,8.0
2012-02-05,Chelsea,Man United,3,3,D,41,56,26,21,43,55,1,3,-1,-1,-1,-1,-1,-1,-1,-1,24,1.0,2.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,15,35,-12,-2,-1.0
2012-02-05,Newcastle,Aston Villa,2,1,H,34,28,30,31,42,28,3,1,-1,-1,-1,-1,-1,-1,-1,-1,24,21.0,6.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,4,-3,14,2,15.0
2012-02-06,Liverpool,Tottenham,0,0,D,28,44,21,25,39,50,3,3,-1,-1,-1,-1,-1,-1,-1,-1,24,7.0,4.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,7,19,-11,0,3.0
2012-02-11,Blackburn,QPR,3,2,H,34,25,54,41,21,21,0,0,-1,-1,-1,-1,-1,-1,-1,-1,25,10.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-20,-16,0,0,-11.0
2012-02-11,Bolton,Wigan,1,2,A,28,21,49,49,20,19,0,1,-1,-1,-1,-1,-1,-1,-1,-1,25,14.0,16.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-21,-28,1,-1,-2.0
2012-02-11,Everton,Chelsea,2,0,H,24,44,27,29,33,43,1,1,-1,-1,-1,-1,-1,-1,-1,-1,25,8.0,1.0,[0 1 1 1 1],[0 1 1 1 1],1,1,0,0,0,0,0,0,0,0,-3,15,-10,0,7.0
2012-02-11,Fulham,Stoke,2,1,H,29,23,35,36,30,30,0,0,-1,-1,-1,-1,-1,-1,-1,-1,25,12.0,11.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-6,-13,0,0,1.0
2012-02-11,Man United,Liverpool,2,1,H,59,28,24,21,58,39,1,1,-1,-1,-1,-1,-1,-1,-1,-1,25,2.0,7.0,[0 1 1 1 1],[0 1 1 1 1],1,1,0,0,0,0,0,0,0,0,35,7,19,0,-5.0
2012-02-11,Sunderland,Arsenal,1,2,A,33,46,24,34,33,43,3,3,-1,-1,-1,-1,-1,-1,-1,-1,25,13.0,3.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,9,12,-10,0,10.0
2012-02-11,Swansea,Norwich,2,3,A,26,34,29,39,30,35,3,3,-1,-1,-1,-1,-1,-1,-1,-1,25,21.0,21.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,-3,-5,-5,0,0.0
2012-02-11,Tottenham,Newcastle,5,0,H,44,36,25,31,53,42,1,3,-1,-1,-1,-1,-1,-1,-1,-1,25,4.0,21.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,19,5,11,-2,-17.0
2012-02-12,Aston Villa,Man City,0,1,A,29,63,33,19,28,60,0,3,-1,-1,-1,-1,-1,-1,-1,-1,25,6.0,5.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-4,44,-32,-3,1.0
2012-02-12,Wolves,West Brom,1,5,A,27,24,44,34,21,29,3,0,-1,-1,-1,-1,-1,-1,-1,-1,25,15.0,21.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-17,-10,-8,3,-6.0
2012-02-25,Chelsea,Bolton,3,0,H,44,29,31,51,46,20,0,0,-1,-1,-1,-1,-1,-1,-1,-1,26,1.0,14.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,13,-22,26,0,-13.0
2012-02-25,Man City,Blackburn,3,0,H,64,37,19,56,63,21,3,3,-1,-1,-1,-1,-1,-1,-1,-1,26,5.0,10.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,45,-19,42,0,-5.0
2012-02-25,Newcastle,Wolves,2,2,D,36,28,36,49,43,22,0,0,-1,-1,-1,-1,-1,-1,-1,-1,26,21.0,15.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,0,-21,21,0,6.0
2012-02-25,QPR,Fulham,0,1,A,27,31,44,36,21,33,0,3,-1,-1,-1,-1,-1,-1,-1,-1,26,21.0,12.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-17,-5,-12,-3,9.0
2012-02-25,West Brom,Sunderland,4,0,H,29,34,35,26,32,33,3,0,-1,-1,-1,-1,-1,-1,-1,-1,26,21.0,13.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-6,8,-1,3,8.0
2012-02-25,Wigan,Aston Villa,0,0,D,23,29,50,34,20,29,3,0,-1,-1,-1,-1,-1,-1,-1,-1,26,16.0,6.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-27,-5,-9,3,10.0
2012-02-26,Arsenal,Tottenham,5,2,H,48,49,35,25,46,53,3,3,-1,-1,-1,-1,-1,-1,-1,-1,26,3.0,4.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,13,24,-7,0,-1.0
2012-02-26,Norwich,Man United,1,2,A,37,61,41,25,35,61,3,3,-1,-1,-1,-1,-1,-1,-1,-1,26,21.0,2.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,-4,36,-26,0,19.0
2012-02-26,Stoke,Swansea,2,0,H,24,28,38,32,33,30,0,0,-1,-1,-1,-1,-1,-1,-1,-1,26,11.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-14,-4,3,0,-10.0
2012-03-03,Blackburn,Aston Villa,1,1,D,37,29,56,34,21,29,3,0,-1,-1,-1,-1,-1,-1,-1,-1,26,10.0,6.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-19,-5,-8,3,4.0
2012-03-03,Liverpool,Arsenal,1,2,A,30,53,25,37,39,49,0,3,-1,-1,-1,-1,-1,-1,-1,-1,27,7.0,3.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,5,16,-10,-3,4.0
2012-03-03,Man City,Bolton,2,0,H,67,29,19,54,66,20,3,0,-1,-1,-1,-1,-1,-1,-1,-1,27,5.0,14.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,48,-25,46,3,-9.0
2012-03-03,QPR,Everton,1,1,D,27,27,45,28,22,37,0,1,-1,-1,-1,-1,-1,-1,-1,-1,27,21.0,8.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-18,-1,-15,-1,13.0
2012-03-03,Stoke,Norwich,1,0,H,26,38,38,43,36,35,3,0,-1,-1,-1,-1,-1,-1,-1,-1,27,11.0,21.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-12,-5,1,3,-10.0
2012-03-03,West Brom,Chelsea,1,0,H,33,47,35,31,35,46,3,3,-1,-1,-1,-1,-1,-1,-1,-1,27,21.0,1.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,-2,16,-11,0,20.0
2012-03-03,Wigan,Swansea,0,2,A,23,28,50,34,20,33,1,0,-1,-1,-1,-1,-1,-1,-1,-1,27,16.0,21.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-27,-6,-13,1,-5.0
2012-03-04,Fulham,Wolves,5,0,H,32,30,36,51,36,22,3,1,-1,-1,-1,-1,-1,-1,-1,-1,27,12.0,15.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,-4,-21,14,2,-3.0
2012-03-04,Newcastle,Sunderland,1,1,D,38,34,38,30,44,34,1,0,-1,-1,-1,-1,-1,-1,-1,-1,27,21.0,13.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,0,4,10,1,8.0
2012-03-04,Tottenham,Man United,1,3,A,51,63,30,26,53,64,0,3,-1,-1,-1,-1,-1,-1,-1,-1,27,4.0,2.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,21,37,-11,-3,2.0
2012-03-10,Aston Villa,Fulham,1,0,H,29,32,34,36,30,36,1,3,-1,-1,-1,-1,-1,-1,-1,-1,27,6.0,12.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-5,-4,-6,-2,-6.0
2012-03-10,Bolton,QPR,2,1,H,29,28,56,46,23,22,0,1,-1,-1,-1,-1,-1,-1,-1,-1,28,14.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-27,-18,1,-1,-7.0
2012-03-10,Chelsea,Stoke,1,0,H,47,27,32,38,49,36,0,3,-1,-1,-1,-1,-1,-1,-1,-1,28,1.0,11.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,15,-11,13,-3,-10.0
2012-03-10,Everton,Tottenham,1,0,H,28,52,28,33,37,53,3,0,-1,-1,-1,-1,-1,-1,-1,-1,28,8.0,4.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,0,19,-16,3,4.0
2012-03-10,Sunderland,Liverpool,1,0,H,35,30,31,26,37,42,1,0,-1,-1,-1,-1,-1,-1,-1,-1,28,13.0,7.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,4,4,-5,1,6.0
2012-03-10,Wolves,Blackburn,0,2,A,30,38,56,60,22,25,0,1,-1,-1,-1,-1,-1,-1,-1,-1,28,15.0,10.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-26,-22,-3,-1,5.0
2012-03-11,Man United,West Brom,2,0,H,66,34,27,35,67,35,3,3,-1,-1,-1,-1,-1,-1,-1,-1,28,2.0,21.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,39,-1,32,0,-19.0
2012-03-11,Norwich,Wigan,1,1,D,38,23,44,52,36,21,0,0,-1,-1,-1,-1,-1,-1,-1,-1,28,21.0,16.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-6,-29,15,0,5.0
2012-03-11,Swansea,Man City,1,0,H,30,69,34,19,36,66,3,3,-1,-1,-1,-1,-1,-1,-1,-1,28,21.0,5.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,-4,50,-30,0,16.0
2012-03-12,Arsenal,Newcastle,2,1,H,55,39,38,39,52,44,3,1,-1,-1,-1,-1,-1,-1,-1,-1,28,3.0,21.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,17,0,8,2,-18.0
2012-03-13,Liverpool,Everton,3,0,H,30,28,26,28,42,37,0,3,-1,-1,-1,-1,-1,-1,-1,-1,28,7.0,8.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,4,0,5,-3,-1.0
2012-03-17,Fulham,Swansea,0,3,A,37,31,37,34,36,39,0,3,-1,-1,-1,-1,-1,-1,-1,-1,29,12.0,21.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,0,-3,-3,-3,-9.0
2012-03-17,Wigan,West Brom,1,1,D,24,34,53,37,22,36,1,0,-1,-1,-1,-1,-1,-1,-1,-1,29,16.0,21.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-29,-3,-14,1,-5.0
2012-03-18,Newcastle,Norwich,1,0,H,40,39,41,45,47,36,0,1,-1,-1,-1,-1,-1,-1,-1,-1,29,21.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-1,-6,11,-1,0.0
2012-03-18,Wolves,Man United,0,5,A,30,68,58,27,22,70,0,3,-1,-1,-1,-1,-1,-1,-1,-1,29,15.0,2.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-28,41,-48,-3,13.0
2012-03-20,Blackburn,Sunderland,2,0,H,40,36,60,31,28,37,3,3,-1,-1,-1,-1,-1,-1,-1,-1,29,10.0,13.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,-20,5,-9,0,-3.0
2012-03-21,Everton,Arsenal,0,1,A,28,57,31,39,37,55,0,3,-1,-1,-1,-1,-1,-1,-1,-1,29,8.0,3.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-3,18,-18,-3,5.0
2012-03-21,Man City,Chelsea,2,1,H,69,48,20,32,69,49,0,3,-1,-1,-1,-1,-1,-1,-1,-1,29,5.0,1.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,49,16,20,-3,4.0
2012-03-21,QPR,Liverpool,3,2,H,29,33,48,26,25,42,0,3,-1,-1,-1,-1,-1,-1,-1,-1,29,21.0,7.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-19,7,-17,-3,14.0
2012-03-21,Tottenham,Stoke,1,1,D,52,27,34,39,54,37,0,0,-1,-1,-1,-1,-1,-1,-1,-1,29,4.0,11.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,18,-12,17,0,-7.0
2012-03-24,Arsenal,Aston Villa,3,0,H,57,31,39,35,55,33,3,3,-1,-1,-1,-1,-1,-1,-1,-1,29,3.0,6.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,18,-4,22,0,-3.0
2012-03-24,Bolton,Blackburn,2,1,H,33,42,58,60,29,28,3,3,-1,-1,-1,-1,-1,-1,-1,-1,30,14.0,10.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,-25,-18,1,0,4.0
2012-03-24,Chelsea,Tottenham,0,0,D,49,53,34,35,50,55,0,1,-1,-1,-1,-1,-1,-1,-1,-1,30,1.0,4.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,15,18,-5,-1,-3.0
2012-03-24,Liverpool,Wigan,1,2,A,35,25,29,54,42,25,0,1,-1,-1,-1,-1,-1,-1,-1,-1,30,7.0,16.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,6,-29,17,-1,-9.0
2012-03-24,Norwich,Wolves,2,1,H,39,30,46,63,39,22,0,0,-1,-1,-1,-1,-1,-1,-1,-1,30,21.0,15.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-7,-33,17,0,6.0
2012-03-24,Stoke,Man City,1,1,D,28,71,40,21,38,70,1,3,-1,-1,-1,-1,-1,-1,-1,-1,30,11.0,5.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-12,50,-32,-2,6.0
2012-03-24,Sunderland,QPR,3,1,H,36,32,33,50,40,25,0,3,-1,-1,-1,-1,-1,-1,-1,-1,30,13.0,21.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,3,-18,15,-3,-8.0
2012-03-24,Swansea,Everton,0,2,A,34,28,34,32,39,40,3,0,-1,-1,-1,-1,-1,-1,-1,-1,30,21.0,8.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,0,-4,-1,3,13.0
2012-03-25,West Brom,Newcastle,1,3,A,35,41,38,41,36,50,1,3,-1,-1,-1,-1,-1,-1,-1,-1,30,21.0,21.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-3,0,-14,-2,0.0
2012-03-26,Man United,Fulham,1,0,H,73,37,27,40,73,36,3,0,-1,-1,-1,-1,-1,-1,-1,-1,30,2.0,12.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,46,-3,37,3,-10.0
2012-03-31,Aston Villa,Chelsea,2,4,A,31,49,38,34,33,50,0,0,-1,-1,-1,-1,-1,-1,-1,-1,30,6.0,1.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-7,15,-17,0,5.0
2012-03-31,Everton,West Brom,2,0,H,30,36,32,41,43,36,3,0,-1,-1,-1,-1,-1,-1,-1,-1,31,8.0,21.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-2,-5,7,3,-13.0
2012-03-31,Fulham,Norwich,2,1,H,37,41,41,47,39,39,0,3,-1,-1,-1,-1,-1,-1,-1,-1,31,12.0,21.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-4,-6,0,-3,-9.0
2012-03-31,Man City,Sunderland,3,3,D,72,39,22,34,71,41,1,3,-1,-1,-1,-1,-1,-1,-1,-1,31,5.0,13.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,50,5,30,-2,-8.0
2012-03-31,QPR,Arsenal,2,1,H,33,61,53,39,28,58,0,3,-1,-1,-1,-1,-1,-1,-1,-1,31,21.0,3.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-20,22,-30,-3,18.0
2012-03-31,Wigan,Stoke,2,0,H,27,29,55,41,28,38,3,1,-1,-1,-1,-1,-1,-1,-1,-1,31,16.0,11.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,-28,-12,-10,2,5.0
2012-03-31,Wolves,Bolton,2,3,A,31,36,65,60,22,29,0,3,-1,-1,-1,-1,-1,-1,-1,-1,31,15.0,14.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-34,-24,-7,-3,1.0
2012-04-01,Newcastle,Liverpool,2,0,H,44,36,42,31,53,42,3,0,-1,-1,-1,-1,-1,-1,-1,-1,31,21.0,7.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,2,5,11,3,14.0
2012-04-01,Tottenham,Swansea,3,1,H,53,34,35,36,58,39,1,0,-1,-1,-1,-1,-1,-1,-1,-1,31,4.0,21.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,18,-2,19,1,-17.0
2012-04-02,Blackburn,Man United,0,2,A,43,74,62,27,28,76,0,3,-1,-1,-1,-1,-1,-1,-1,-1,31,10.0,2.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-19,47,-48,-3,8.0
2012-04-06,Swansea,Newcastle,0,2,A,34,44,36,42,39,53,0,3,-1,-1,-1,-1,-1,-1,-1,-1,31,21.0,21.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-2,2,-14,-3,0.0
2012-04-07,Bolton,Fulham,0,3,A,36,39,63,42,29,42,0,3,-1,-1,-1,-1,-1,-1,-1,-1,32,14.0,12.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-27,-3,-13,-3,2.0
2012-04-07,Chelsea,Wigan,2,1,H,53,29,36,55,56,28,3,3,-1,-1,-1,-1,-1,-1,-1,-1,32,1.0,16.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,17,-26,28,0,-15.0
2012-04-07,Liverpool,Aston Villa,1,1,D,36,34,33,43,43,35,0,1,-1,-1,-1,-1,-1,-1,-1,-1,32,7.0,6.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,3,-9,8,-1,1.0
2012-04-07,Norwich,Everton,2,2,D,42,32,49,32,40,44,0,3,-1,-1,-1,-1,-1,-1,-1,-1,32,21.0,8.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-7,0,-4,-3,13.0
2012-04-07,Stoke,Wolves,2,1,H,29,33,43,68,41,22,0,0,-1,-1,-1,-1,-1,-1,-1,-1,32,11.0,15.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-14,-35,19,0,-4.0
2012-04-07,Sunderland,Tottenham,0,0,D,42,56,37,36,42,59,1,3,-1,-1,-1,-1,-1,-1,-1,-1,32,13.0,4.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,5,20,-17,-2,9.0
2012-04-07,West Brom,Blackburn,3,0,H,36,43,43,64,39,28,0,0,-1,-1,-1,-1,-1,-1,-1,-1,32,21.0,10.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-7,-21,11,0,11.0
2012-04-08,Arsenal,Man City,1,0,H,62,75,41,25,61,71,0,1,-1,-1,-1,-1,-1,-1,-1,-1,32,3.0,5.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,21,50,-10,-1,-2.0
2012-04-08,Man United,QPR,2,0,H,76,35,27,54,79,28,3,3,-1,-1,-1,-1,-1,-1,-1,-1,32,2.0,21.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,49,-19,51,0,-19.0
2012-04-09,Aston Villa,Stoke,1,1,D,34,29,43,43,35,41,1,0,-1,-1,-1,-1,-1,-1,-1,-1,32,6.0,11.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-9,-14,-6,1,-5.0
2012-04-09,Everton,Sunderland,4,0,H,34,42,34,37,47,42,1,1,-1,-1,-1,-1,-1,-1,-1,-1,33,8.0,13.0,[0 1 1 1 1],[0 1 1 1 1],1,1,0,0,0,0,0,0,0,0,0,5,5,0,-5.0
2012-04-09,Fulham,Chelsea,1,1,D,42,55,42,37,43,57,3,3,-1,-1,-1,-1,-1,-1,-1,-1,33,12.0,1.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,0,18,-14,0,11.0
2012-04-09,Newcastle,Bolton,2,0,H,48,36,42,65,59,30,3,0,-1,-1,-1,-1,-1,-1,-1,-1,33,21.0,14.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,6,-29,29,3,7.0
2012-04-09,Tottenham,Norwich,1,2,A,56,44,36,51,59,43,1,1,-1,-1,-1,-1,-1,-1,-1,-1,33,4.0,21.0,[0 1 1 1 1],[0 1 1 1 1],1,1,0,0,0,0,0,0,0,0,20,-7,16,0,-17.0
2012-04-10,Blackburn,Liverpool,2,3,A,43,37,67,34,28,46,0,1,-1,-1,-1,-1,-1,-1,-1,-1,33,10.0,7.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-24,3,-18,-1,3.0
2012-04-11,Man City,West Brom,4,0,H,75,39,26,43,74,39,0,3,-1,-1,-1,-1,-1,-1,-1,-1,33,5.0,21.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,49,-4,35,-3,-16.0
2012-04-11,QPR,Swansea,3,0,H,35,35,56,41,31,39,0,0,-1,-1,-1,-1,-1,-1,-1,-1,33,21.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-21,-6,-8,0,0.0
2012-04-11,Wigan,Man United,1,0,H,30,78,57,27,31,79,0,3,-1,-1,-1,-1,-1,-1,-1,-1,33,16.0,2.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-27,51,-48,-3,14.0
2012-04-11,Wolves,Arsenal,0,3,A,34,63,70,41,22,64,0,3,-1,-1,-1,-1,-1,-1,-1,-1,33,15.0,3.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-36,22,-42,-3,12.0
2012-04-14,Norwich,Man City,1,6,A,44,75,51,26,43,74,1,0,-1,-1,-1,-1,-1,-1,-1,-1,33,21.0,5.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-7,49,-31,1,16.0
2012-04-14,Sunderland,Wolves,0,0,D,42,34,41,73,43,23,0,0,-1,-1,-1,-1,-1,-1,-1,-1,34,13.0,15.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,1,-39,20,0,-2.0
2012-04-14,Swansea,Blackburn,3,0,H,35,45,44,70,42,28,0,0,-1,-1,-1,-1,-1,-1,-1,-1,34,21.0,10.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-9,-25,14,0,11.0
2012-04-14,West Brom,QPR,1,0,H,39,38,47,56,42,31,0,3,-1,-1,-1,-1,-1,-1,-1,-1,34,21.0,21.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-8,-18,11,-3,0.0
2012-04-15,Man United,Aston Villa,4,0,H,78,35,28,48,82,36,0,0,-1,-1,-1,-1,-1,-1,-1,-1,34,2.0,6.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,50,-13,46,0,-4.0
2012-04-16,Arsenal,Wigan,1,2,A,66,31,41,57,64,34,3,3,-1,-1,-1,-1,-1,-1,-1,-1,34,3.0,16.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,25,-26,30,0,-13.0
2012-04-21,Arsenal,Chelsea,0,0,D,66,56,41,38,64,58,3,1,-1,-1,-1,-1,-1,-1,-1,-1,34,3.0,1.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,25,18,6,2,2.0
2012-04-21,Aston Villa,Sunderland,0,0,D,35,42,48,41,36,43,0,0,-1,-1,-1,-1,-1,-1,-1,-1,34,6.0,13.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-13,1,-7,0,-7.0
